cliente_id,zona_id,region,tipo_zona,poblacion_zona,edad,sexo,estado_civil,num_lineas,tipo_plan,tipo_dispositivo,ingreso_estimado,antiguedad_meses,descuento_activo
C008923,Z01,Centro,rural,16625,43.0,F,Casado/a,1,Prepago,Gama media,3217.0,12.0,0
C008924,Z11,Oeste,suburbana,41163,61.0,M,Soltero/a,2,Contrato,Gama media,3960.0,12.0,1
C008925,Z15,Oeste,suburbana,62939,37.0,?,Casado/a,1,Premium,Gama alta,4895.0,23.0,0
C008926,Z16,Este,urbana_premium,72683,45.0,F,Soltero/a,2,Contrato,Gama alta,4828.0,,0
C008927,Z25,Oeste,rural,11763,40.0,F,Soltero/a,2,Prepago,Gama media,2476.0,26.0,1
C008928,Z29,Oeste,urbana_premium,67334,18.0,F,Soltero/a,3,Premium,Gama media,5049.0,51.0,0
C008929,Z13,Este,suburbana,37333,25.0,M,Soltero/a,2,Premium,Gama media,2387.0,25.0,0
C008930,Z11,Oeste,suburbana,41163,45.0,F,Soltero/a,2,Prepago,Gama baja,1753.0,18.0,1
C008931,Z19,Este,rural,12655,53.0,M,Soltero/a,2,Premium,Gama media,2115.0,120.0,0
C008932,Z09,Norte,urbana_premium,102625,41.0,F,Casado/a,4,Premium,Gama media,3635.0,36.0,1
C008933,Z05,Este,urbana_premium,94471,50.0,F,Divorciado/a,2,Premium,Gama alta,4162.0,76.0,0
C008934,Z29,Oeste,urbana_premium,67334,41.0,M,Soltero/a,3,Contrato,Gama media,3028.0,5.0,0
C008935,Z26,Oeste,urbana_premium,107159,27.0,M,Soltero/a,3,Premium,Gama alta,,28.0,0
C008936,Z29,Oeste,urbana_premium,67334,43.0,M,Casado/a,2,Premium,Gama alta,5278.0,30.0,0
C008937,Z08,Sur,rural,17023,47.0,M,Casado/a,2,Contrato,Gama alta,1586.0,11.0,0
C008938,Z02,Oeste,suburbana,46400,33.0,F,Divorciado/a,1,Premium,Gama media,,53.0,0
C008939,Z15,Oeste,suburbana,62939,46.0,M,Soltero/a,2,Premium,Gama media,2514.0,23.0,0
C008940,Z29,Oeste,urbana_premium,67334,37.0,M,Soltero/a,3,Contrato,Gama baja,2221.0,55.0,0
C008941,Z05,Este,urbana_premium,94471,29.0,F,Soltero/a,3,Premium,Gama media,3478.0,23.0,0
C008942,Z05,Este,urbana_premium,94471,34.0,F,Casado/a,5,Contrato,Gama media,2931.0,33.0,0
C008943,Z04,Centro,suburbana,55457,57.0,F,Casado/a,2,Contrato,Gama media,2698.0,21.0,0
C008944,Z26,Oeste,urbana_premium,107159,53.0,F,Casado/a,3,Contrato,Gama media,4128.0,32.0,0
C008945,Z26,Oeste,urbana_premium,107159,38.0,F,Soltero/a,3,Premium,Gama media,1875.0,52.0,0
C008946,Z22,Este,suburbana,53534,41.0,M,Soltero/a,2,Premium,Gama alta,4486.0,87.0,0
C008947,Z03,Sur,rural,16530,28.0,F,Soltero/a,2,Premium,Gama alta,6972.0,46.0,0
C008948,Z23,Norte,rural,20553,66.0,F,Casado/a,4,Contrato,Gama media,1750.0,14.0,1
C008949,Z15,Oeste,suburbana,62939,52.0,M,Casado/a,3,Prepago,Gama media,2544.0,36.0,0
C008950,Z05,Este,urbana_premium,94471,45.0,F,Soltero/a,3,Premium,Gama media,3011.0,36.0,1
C008951,Z09,Norte,urbana_premium,102625,18.0,F,Soltero/a,3,Contrato,Gama media,2748.0,21.0,0
C008952,Z16,Este,urbana_premium,72683,36.0,M,Casado/a,4,Premium,Gama alta,8060.0,16.0,0
C008953,Z11,Oeste,suburbana,41163,38.0,F,Casado/a,2,Prepago,Gama media,2803.0,82.0,0
C008954,Z29,Oeste,urbana_premium,67334,44.0,M,Casado/a,5,Prepago,Gama baja,5118.0,40.0,0
C008955,Z16,Este,urbana_premium,72683,31.0,F,Casado/a,4,Contrato,Gama alta,6058.0,8.0,0
C008956,Z13,Este,suburbana,37333,37.0,M,Soltero/a,1,Premium,Gama alta,4507.0,13.0,0
C008957,Z22,Este,suburbana,53534,47.0,F,Soltero/a,2,Prepago,Gama media,4627.0,65.0,0
C008958,Z20,Oeste,suburbana,46953,31.0,F,Soltero/a,2,Contrato,Gama baja,1972.0,45.0,0
C008959,Z01,Centro,rural,16625,38.0,M,Casado/a,2,Prepago,Gama media,3350.0,18.0,1
C008960,Z20,Oeste,suburbana,46953,42.0,F,Divorciado/a,1,Premium,Gama alta,2730.0,32.0,0
C008961,Z09,Norte,urbana_premium,102625,52.0,M,Soltero/a,2,Premium,Gama alta,7133.0,38.0,0
C008962,Z13,Este,suburbana,37333,50.0,M,Divorciado/a,1,Prepago,Gama media,2295.0,39.0,0
C008963,Z22,Este,suburbana,53534,53.0,M,Soltero/a,2,Contrato,Gama media,2057.0,54.0,0
C008964,Z17,Sur,suburbana,56619,41.0,F,Soltero/a,2,Contrato,Gama media,3067.0,6.0,1
C008965,Z12,Norte,rural,11707,63.0,F,Soltero/a,1,Prepago,Gama alta,2991.0,22.0,1
C008966,Z05,Este,urbana_premium,94471,,M,Soltero/a,3,Contrato,Gama media,2101.0,35.0,0
C008967,Z16,Este,urbana_premium,72683,60.0,F,Casado/a,2,Premium,Gama media,3410.0,49.0,1
C008968,Z10,Este,suburbana,27514,66.0,F,Casado/a,4,Premium,Gama media,2085.0,33.0,0
C008969,Z28,Sur,urbana_premium,64486,41.0,M,Soltero/a,3,Premium,Gama alta,5430.0,18.0,0
C008970,Z17,Sur,suburbana,56619,50.0,F,Soltero/a,1,Premium,Gama media,2511.0,23.0,0
C008971,Z27,Norte,suburbana,42704,40.0,M,Soltero/a,2,Premium,Gama alta,4539.0,24.0,0
C008972,Z13,Este,suburbana,37333,37.0,F,Soltero/a,2,Contrato,Gama alta,2382.0,47.0,0
C008973,Z26,Oeste,urbana_premium,107159,29.0,F,Soltero/a,3,Premium,Gama media,4370.0,31.0,0
C008974,Z03,Sur,rural,16530,44.0,F,Soltero/a,2,Premium,Gama media,1470.0,41.0,1
C008975,Z09,Norte,urbana_premium,102625,43.0,M,Casado/a,3,Premium,Gama media,3782.0,56.0,1
C008976,Z04,Centro,suburbana,55457,45.0,M,Divorciado/a,1,Premium,Gama media,2085.0,41.0,0
C008977,Z02,Oeste,suburbana,46400,64.0,F,Casado/a,1,Prepago,Gama alta,5224.0,13.0,0
C008978,Z28,Sur,urbana_premium,64486,37.0,F,Soltero/a,3,Prepago,Gama alta,,42.0,1
C008979,Z23,Norte,rural,20553,27.0,F,Soltero/a,2,Premium,Gama media,2570.0,96.0,0
C008980,Z20,Oeste,suburbana,46953,60.0,F,Divorciado/a,1,Premium,Gama media,4379.0,15.0,0
C008981,Z17,Sur,suburbana,56619,25.0,F,Soltero/a,2,Contrato,Gama media,2569.0,64.0,0
C008982,Z18,Sur,urbana_premium,56342,29.0,M,Soltero/a,2,Premium,Gama media,4867.0,31.0,1
C008983,Z20,Oeste,suburbana,46953,43.0,M,Casado/a,2,Prepago,Gama media,2976.0,23.0,0
C008984,Z26,Oeste,urbana_premium,107159,41.0,M,Divorciado/a,2,Premium,Gama media,4706.0,22.0,1
C008985,Z18,Sur,urbana_premium,56342,19.0,M,Soltero/a,3,Premium,Gama media,4102.0,53.0,0
C008986,Z25,Oeste,rural,11763,36.0,F,Soltero/a,2,Prepago,Gama media,,29.0,0
C008987,Z09,Norte,urbana_premium,102625,18.0,M,Soltero/a,3,Premium,Gama media,2085.0,14.0,0
C008988,Z30,Centro,suburbana,33966,47.0,M,Divorciado/a,1,Contrato,Gama media,2441.0,,0
C008989,Z02,Oeste,suburbana,46400,54.0,M,Divorciado/a,2,Premium,Gama alta,5775.0,,1
C008990,Z13,Este,suburbana,37333,25.0,F,Soltero/a,2,Premium,Gama media,2939.0,34.0,1
C008991,Z28,Sur,urbana_premium,64486,48.0,M,Soltero/a,3,Premium,Gama alta,3062.0,44.0,1
C008992,Z05,Este,urbana_premium,94471,47.0,M,Divorciado/a,2,Premium,Gama media,3999.0,9.0,0
C008993,Z05,Este,urbana_premium,94471,28.0,F,Soltero/a,3,Prepago,Gama media,2307.0,34.0,0
C008994,Z12,Norte,rural,11707,21.0,M,Soltero/a,1,Premium,Gama media,2021.0,25.0,0
C008995,Z15,Oeste,suburbana,62939,27.0,F,Soltero/a,1,Contrato,Gama media,3271.0,10.0,1
C008996,Z29,Oeste,urbana_premium,67334,29.0,M,Soltero/a,3,Premium,Gama alta,4676.0,15.0,1
C008997,Z27,Norte,suburbana,42704,59.0,?,Soltero/a,2,Premium,Gama alta,3459.0,29.0,1
C008998,Z16,Este,urbana_premium,72683,35.0,M,Soltero/a,3,Premium,Gama alta,6683.0,36.0,1
C008999,Z30,Centro,suburbana,33966,28.0,M,Soltero/a,2,Premium,Gama baja,2421.0,-48.0,0
C009000,Z20,Oeste,suburbana,46953,42.0,M,Soltero/a,2,Prepago,Gama media,1811.0,6.0,0
C009001,Z28,Sur,urbana_premium,64486,20.0,F,Soltero/a,3,Prepago,Gama alta,,24.0,0
C009002,Z09,Norte,urbana_premium,102625,42.0,F,Soltero/a,3,Premium,Gama alta,3228.0,32.0,0
C009003,Z16,Este,urbana_premium,72683,24.0,M,Soltero/a,2,Premium,Gama media,4198.0,28.0,0
C009004,Z02,Oeste,suburbana,46400,30.0,F,Casado/a,4,Premium,Gama media,2769.0,25.0,1
C009005,Z01,Centro,rural,16625,50.0,M,Soltero/a,1,Premium,Gama media,2508.0,62.0,0
C009006,Z22,Este,suburbana,53534,61.0,F,Soltero/a,1,Contrato,Gama media,3175.0,11.0,0
C009007,Z05,Este,urbana_premium,94471,62.0,F,Divorciado/a,2,Premium,Gama alta,5360.0,19.0,0
C009008,Z17,Sur,suburbana,56619,28.0,M,Soltero/a,2,Contrato,Gama media,3048.0,64.0,0
C009009,Z22,Este,suburbana,53534,33.0,M,Soltero/a,2,Prepago,Gama media,3289.0,14.0,0
C009010,Z02,Oeste,suburbana,46400,46.0,F,Casado/a,3,Premium,Gama alta,5711.0,30.0,1
C009011,Z15,Oeste,suburbana,62939,54.0,F,Soltero/a,1,Contrato,Gama media,1726.0,37.0,0
C009012,Z22,Este,suburbana,53534,18.0,F,Soltero/a,2,Contrato,Gama media,3263.0,41.0,0
C009013,Z28,Sur,urbana_premium,64486,37.0,M,Soltero/a,3,Premium,Gama alta,3774.0,19.0,0
C009014,Z09,Norte,urbana_premium,102625,30.0,F,Soltero/a,2,Prepago,Gama media,3996.0,14.0,0
C009015,Z30,Centro,suburbana,33966,18.0,M,Soltero/a,2,Prepago,Gama media,3749.0,10.0,0
C009016,Z27,Norte,suburbana,42704,24.0,F,Soltero/a,2,Premium,Gama media,2286.0,59.0,1
C009017,Z20,Oeste,suburbana,46953,33.0,F,Soltero/a,2,Prepago,Gama media,2506.0,-23.0,0
C009018,Z13,Este,suburbana,37333,41.0,F,Soltero/a,1,Prepago,Gama media,3957.0,47.0,0
C009019,Z22,Este,suburbana,53534,52.0,F,Casado/a,2,Premium,Gama media,2898.0,103.0,0
C009020,Z26,Oeste,urbana_premium,107159,40.0,F,Casado/a,3,Premium,Gama baja,2808.0,18.0,1
C009021,Z09,Norte,urbana_premium,102625,47.0,M,Casado/a,3,Premium,Gama media,5174.0,67.0,1
C009022,Z99,Centro,suburbana,33966,40.0,F,desconocido,2,Prepago,Gama alta,3818.0,22.0,1
C009023,Z28,Sur,urbana_premium,64486,28.0,M,Soltero/a,3,Premium,Gama media,4150.0,26.0,0
C009024,Z16,Este,urbana_premium,72683,34.0,M,Soltero/a,2,Premium,Gama alta,4531.0,18.0,0
C009025,Z23,Norte,rural,20553,53.0,M,Casado/a,1,Prepago,Gama media,2899.0,,0
C009026,Z17,Sur,suburbana,56619,52.0,M,Casado/a,1,Premium,Gama media,2958.0,68.0,1
C009027,Z26,Oeste,urbana_premium,107159,34.0,M,Casado/a,2,Prepago,Gama alta,4368.0,31.0,0
C009028,Z26,Oeste,urbana_premium,107159,25.0,F,Soltero/a,3,Contrato,Gama media,2582.0,37.0,1
C009029,Z02,Oeste,suburbana,46400,44.0,M,Soltero/a,1,Prepago,Gama media,2838.0,23.0,0
C009030,Z04,Centro,suburbana,55457,46.0,M,Soltero/a,1,Premium,Gama alta,4277.0,81.0,0
C009031,Z11,Oeste,suburbana,41163,55.0,M,Casado/a,2,Contrato,Gama media,6585.0,24.0,0
C009032,Z28,Sur,urbana_premium,64486,28.0,F,Soltero/a,2,Contrato,Gama media,4091.0,45.0,0
C009033,Z13,Este,suburbana,37333,,F,Soltero/a,1,Prepago,Gama media,2224.0,17.0,0
C009034,Z28,Sur,urbana_premium,64486,45.0,F,Soltero/a,3,Prepago,Gama media,3461.0,28.0,0
C009035,Z16,Este,urbana_premium,72683,31.0,F,Casado/a,3,Prepago,Gama media,2357.0,3.0,1
C009036,Z09,Norte,urbana_premium,102625,31.0,F,Soltero/a,2,Premium,Gama baja,4955.0,26.0,0
C009037,Z28,Sur,urbana_premium,64486,51.0,M,Soltero/a,3,Contrato,Gama media,3981.0,35.0,0
C009038,Z17,Sur,suburbana,56619,24.0,F,Soltero/a,2,Premium,Gama media,2184.0,46.0,0
C009039,Z11,Oeste,suburbana,41163,65.0,M,Divorciado/a,2,Premium,Gama alta,2854.0,52.0,0
C009040,Z02,Oeste,suburbana,46400,33.0,M,Casado/a,1,Premium,Gama alta,,38.0,0
C009041,Z05,Este,urbana_premium,94471,46.0,F,Casado/a,5,Premium,Gama media,3988.0,39.0,0
C009042,Z05,Este,urbana_premium,94471,35.0,M,Casado/a,5,Premium,Gama media,3079.0,41.0,0
C009043,Z12,Norte,rural,11707,48.0,?,Casado/a,4,Prepago,Gama media,3400.0,52.0,1
C009044,Z18,Sur,urbana_premium,56342,33.0,M,desconocido,3,Premium,Gama media,4419.0,32.0,0
C009045,Z10,Este,suburbana,27514,50.0,F,Divorciado/a,1,Premium,Gama media,2335.0,56.0,0
C009046,Z04,Centro,suburbana,55457,36.0,M,Soltero/a,1,Premium,Gama baja,,12.0,0
C009047,Z09,Norte,urbana_premium,102625,29.0,F,Soltero/a,2,Premium,Gama media,1869.0,44.0,0
C009048,Z14,Norte,rural,13074,67.0,F,Casado/a,4,Contrato,Gama media,2603.0,24.0,0
C009049,Z30,Centro,suburbana,33966,40.0,M,Soltero/a,1,Contrato,Gama alta,8117.0,5.0,1
C009050,Z13,Este,suburbana,37333,32.0,M,Soltero/a,2,Premium,Gama alta,4471.0,22.0,0
C009051,Z04,Centro,suburbana,55457,22.0,F,Soltero/a,2,Premium,Gama media,2874.0,10.0,0
C009052,Z18,Sur,urbana_premium,56342,58.0,M,Casado/a,2,Premium,Gama alta,4270.0,34.0,1
C009053,Z29,Oeste,urbana_premium,67334,29.0,M,Soltero/a,2,Premium,Gama alta,4734.0,23.0,0
C009054,Z26,Oeste,urbana_premium,107159,,F,Casado/a,2,Premium,Gama alta,4843.0,45.0,0
C009055,Z27,Norte,suburbana,42704,45.0,F,Casado/a,4,Premium,Gama media,2925.0,63.0,0
C009056,Z29,Oeste,urbana_premium,67334,,M,Casado/a,5,Premium,Gama media,1824.0,36.0,1
C009057,Z20,Oeste,suburbana,46953,42.0,F,Casado/a,2,Contrato,Gama media,2695.0,60.0,0
C009058,Z30,Centro,suburbana,33966,67.0,M,Divorciado/a,1,Contrato,Gama media,2470.0,19.0,1
C009059,Z02,Oeste,suburbana,46400,18.0,F,Soltero/a,1,Contrato,Gama media,2940.0,,0
C009060,Z27,Norte,suburbana,42704,43.0,M,Casado/a,3,Contrato,Gama media,2341.0,17.0,1
C009061,Z27,Norte,suburbana,42704,37.0,M,Soltero/a,1,Premium,Gama media,3764.0,47.0,0
C009062,Z28,Sur,urbana_premium,64486,33.0,M,Casado/a,5,Contrato,Gama media,7947.0,45.0,1
C009063,Z16,Este,urbana_premium,72683,38.0,F,Casado/a,2,Premium,Gama alta,5498.0,52.0,0
C009064,Z26,Oeste,urbana_premium,107159,33.0,M,Soltero/a,3,Premium,Gama media,3814.0,31.0,1
C009065,Z06,Sur,rural,19752,47.0,F,Casado/a,3,Premium,Gama alta,4027.0,20.0,0
C009066,Z18,Sur,urbana_premium,56342,36.0,M,Casado/a,4,Prepago,Gama media,5436.0,26.0,1
C009067,Z11,Oeste,suburbana,41163,24.0,F,Soltero/a,1,Premium,Gama media,3927.0,38.0,0
C009068,Z18,Sur,urbana_premium,56342,41.0,M,Casado/a,5,Premium,Gama media,3197.0,29.0,0
C009069,Z22,Este,suburbana,53534,49.0,F,Casado/a,1,Prepago,Gama media,2891.0,48.0,0
C009070,Z11,Oeste,suburbana,41163,,F,Soltero/a,2,Premium,Gama media,3733.0,12.0,0
C009071,Z08,Sur,rural,17023,67.0,M,Casado/a,1,Prepago,Gama media,5039.0,48.0,0
C009072,Z10,Este,suburbana,27514,56.0,M,Soltero/a,2,Prepago,Gama alta,5031.0,20.0,0
C009073,Z21,Centro,rural,19103,55.0,F,Casado/a,2,Premium,Gama media,2914.0,23.0,0
C009074,Z22,Este,suburbana,53534,50.0,M,Casado/a,3,Premium,Gama media,3218.0,15.0,0
C009075,Z25,Oeste,rural,11763,45.0,F,Divorciado/a,2,Premium,Gama baja,3094.0,51.0,0
C009076,Z05,Este,urbana_premium,94471,50.0,F,Soltero/a,2,Prepago,Gama alta,4709.0,14.0,0
C009077,Z26,Oeste,urbana_premium,107159,55.0,M,Casado/a,4,Prepago,Gama media,6677.0,,0
C009078,Z22,Este,suburbana,53534,50.0,M,Soltero/a,1,Premium,Gama media,2074.0,25.0,1
C009079,Z02,Oeste,suburbana,46400,33.0,M,Soltero/a,2,Contrato,Gama alta,,23.0,0
C009080,Z11,Oeste,suburbana,41163,40.0,F,Casado/a,2,Prepago,Gama media,3968.0,11.0,0
C009081,Z16,Este,urbana_premium,72683,43.0,F,Soltero/a,2,Premium,Gama baja,6434.0,82.0,0
C009082,Z12,Norte,rural,11707,55.0,F,Divorciado/a,1,Prepago,Gama media,4694.0,34.0,1
C009083,Z05,Este,urbana_premium,94471,35.0,F,Casado/a,3,Premium,Gama media,2346.0,21.0,0
C009084,Z07,Centro,rural,15473,38.0,F,Casado/a,1,Premium,Gama baja,1844.0,23.0,1
C009085,Z99,Oeste,suburbana,46400,59.0,M,Casado/a,1,Premium,Gama media,2972.0,45.0,0
C009086,Z04,Centro,suburbana,55457,27.0,M,Soltero/a,1,Contrato,Gama media,1973.0,45.0,0
C009087,Z09,Norte,urbana_premium,102625,25.0,M,Soltero/a,3,Premium,Gama alta,7005.0,16.0,1
C009088,Z26,Oeste,urbana_premium,107159,20.0,M,Soltero/a,2,Contrato,Gama media,4084.0,13.0,1
C009089,Z17,Sur,suburbana,56619,29.0,M,Casado/a,3,Premium,Gama media,4593.0,86.0,0
C009090,Z15,Oeste,suburbana,62939,,F,Soltero/a,2,Contrato,Gama media,2863.0,17.0,0
C009091,Z21,Centro,rural,19103,60.0,M,Soltero/a,2,Premium,Gama media,2737.0,26.0,0
C009092,Z17,Sur,suburbana,56619,39.0,M,Casado/a,1,Premium,Gama baja,,26.0,0
C009093,Z05,Este,urbana_premium,94471,42.0,F,n/a,2,Premium,Gama alta,2700.0,29.0,0
C009094,Z08,Sur,rural,17023,45.0,F,Casado/a,1,Prepago,Gama baja,1648.0,10.0,0
C009095,Z08,Sur,rural,17023,31.0,M,Soltero/a,1,Premium,Gama media,1303.0,62.0,1
C009096,Z18,Sur,urbana_premium,56342,63.0,M,Casado/a,5,Premium,Gama alta,5602.0,30.0,1
C009097,Z16,Este,urbana_premium,72683,52.0,M,Soltero/a,3,Premium,Gama alta,3891.0,12.0,1
C009098,Z13,Este,suburbana,37333,44.0,M,Divorciado/a,1,Contrato,Gama media,4410.0,25.0,0
C009099,Z17,Sur,suburbana,56619,30.0,M,Soltero/a,1,Premium,Gama media,2925.0,50.0,1
C009100,Z29,Oeste,urbana_premium,67334,33.0,M,Casado/a,2,Premium,Gama alta,5801.0,20.0,1
C009101,Z10,Este,suburbana,27514,32.0,F,Casado/a,3,Premium,Gama media,4252.0,40.0,0
C009102,Z17,Sur,suburbana,56619,41.0,F,Soltero/a,2,Prepago,Gama media,2918.0,54.0,0
C009103,Z16,Este,urbana_premium,72683,40.0,M,Soltero/a,2,Premium,Gama alta,4192.0,20.0,0
C009104,Z23,Norte,rural,20553,41.0,M,Soltero/a,2,Prepago,Gama alta,2683.0,16.0,0
C009105,Z24,Centro,rural,12558,28.0,F,Soltero/a,2,Prepago,Gama alta,3505.0,19.0,0
C009106,Z23,Norte,rural,20553,71.0,F,Divorciado/a,2,Contrato,Gama media,2345.0,75.0,0
C009107,Z07,Centro,rural,15473,48.0,F,Casado/a,2,Prepago,Gama media,2687.0,39.0,0
C009108,Z15,Oeste,suburbana,62939,,F,Soltero/a,2,Premium,Gama baja,1817.0,28.0,0
C009109,Z26,Oeste,urbana_premium,107159,31.0,X,Soltero/a,3,Premium,Gama alta,2872.0,38.0,0
C009110,Z13,Este,suburbana,37333,,F,Soltero/a,2,Contrato,Gama media,2355.0,32.0,0
C009111,Z30,Centro,suburbana,33966,,M,Soltero/a,1,Contrato,Gama media,3648.0,11.0,0
C009112,Z12,Norte,rural,11707,41.0,F,Casado/a,2,Contrato,Gama media,1853.0,56.0,0
C009113,Z16,Este,urbana_premium,72683,45.0,F,Divorciado/a,3,Contrato,Gama media,4068.0,48.0,0
C009114,Z16,Este,urbana_premium,72683,47.0,M,Soltero/a,2,Premium,Gama alta,3691.0,37.0,0
C009115,Z15,Oeste,suburbana,62939,49.0,F,Casado/a,1,Contrato,Gama media,3048.0,16.0,1
C009116,Z27,Norte,suburbana,42704,,M,Casado/a,1,Prepago,Gama baja,4125.0,65.0,0
C009117,Z05,Este,urbana_premium,94471,58.0,F,Casado/a,2,Premium,Gama media,4140.0,48.0,1
C009118,Z18,Sur,urbana_premium,56342,41.0,M,n/a,3,Premium,Gama alta,3581.0,72.0,1
C009119,Z20,Oeste,suburbana,46953,53.0,F,Casado/a,4,Premium,Gama alta,3505.0,25.0,1
C009120,Z27,Norte,suburbana,42704,46.0,M,Casado/a,4,Premium,Gama alta,5358.0,120.0,0
C009121,Z19,Este,rural,12655,22.0,F,Soltero/a,2,Prepago,Gama media,2414.0,27.0,1
C009122,Z29,Oeste,urbana_premium,67334,34.0,F,Soltero/a,3,Premium,Gama media,2494.0,31.0,1
C009123,Z28,Sur,urbana_premium,64486,26.0,M,Casado/a,3,Premium,Gama alta,2415.0,106.0,0
C009124,Z11,Oeste,suburbana,41163,43.0,M,Casado/a,4,Prepago,Gama media,2702.0,97.0,0
C009125,Z99,Norte,suburbana,42704,31.0,M,Casado/a,4,Contrato,Gama media,2000.0,49.0,0
C009126,Z29,Oeste,urbana_premium,67334,43.0,F,Soltero/a,3,Premium,Gama baja,1657.0,26.0,0
C009127,Z09,Norte,urbana_premium,102625,48.0,F,Casado/a,3,Premium,Gama media,3455.0,53.0,0
C009128,Z19,Este,rural,12655,59.0,M,Casado/a,4,Premium,Gama alta,2652.0,27.0,0
C009129,Z09,Norte,urbana_premium,102625,55.0,F,Soltero/a,3,Premium,Gama alta,6213.0,23.0,1
C009130,Z20,Oeste,suburbana,46953,20.0,F,Soltero/a,1,Prepago,Gama media,2963.0,28.0,0
C009131,Z04,Centro,suburbana,55457,26.0,F,Soltero/a,2,Premium,Gama alta,3322.0,-58.0,1
C009132,Z24,Centro,rural,12558,80.0,M,Casado/a,1,Premium,Gama alta,2781.0,38.0,0
C009133,Z15,Oeste,suburbana,62939,52.0,M,Casado/a,4,Prepago,Gama alta,3069.0,8.0,0
C009134,Z18,Sur,urbana_premium,56342,39.0,F,Soltero/a,2,Premium,Gama alta,3030.0,37.0,1
C009135,Z02,Oeste,suburbana,46400,40.0,M,Casado/a,1,Premium,Gama alta,6373.0,12.0,0
C009136,Z22,Este,suburbana,53534,39.0,M,Soltero/a,1,Contrato,Gama media,2109.0,43.0,0
C009137,Z16,Este,urbana_premium,72683,18.0,F,Soltero/a,3,Premium,Gama alta,4428.0,18.0,1
C009138,Z20,Oeste,suburbana,46953,31.0,M,Soltero/a,1,Prepago,Gama alta,2269.0,53.0,0
C009139,Z10,Este,suburbana,27514,39.0,F,Soltero/a,2,Premium,Gama alta,3101.0,53.0,0
C009140,Z05,Este,urbana_premium,94471,27.0,F,Casado/a,2,Premium,Gama alta,4417.0,65.0,1
C009141,Z15,Oeste,suburbana,62939,33.0,F,Casado/a,4,Contrato,Gama baja,2777.0,17.0,0
C009142,Z29,Oeste,urbana_premium,67334,67.0,F,n/a,3,Premium,Gama alta,2503.0,35.0,0
C009143,Z09,Norte,urbana_premium,102625,33.0,F,Soltero/a,2,Premium,Gama media,3389.0,17.0,0
C009144,Z22,Este,suburbana,53534,43.0,F,Soltero/a,2,Premium,Gama alta,4418.0,44.0,1
C009145,Z02,Oeste,suburbana,46400,43.0,F,Soltero/a,2,Prepago,Gama media,1762.0,29.0,0
C009146,Z23,Norte,rural,20553,52.0,F,Soltero/a,1,Premium,Gama alta,4108.0,8.0,0
C009147,Z09,Norte,urbana_premium,102625,,F,Soltero/a,3,Premium,Gama alta,3957.0,35.0,0
C009148,Z15,Oeste,suburbana,62939,55.0,M,Casado/a,2,Prepago,Gama media,3828.0,11.0,0
C009149,Z12,Norte,rural,11707,50.0,M,Soltero/a,1,Premium,Gama media,1605.0,33.0,1
C009150,Z05,Este,urbana_premium,94471,21.0,M,Soltero/a,2,Premium,Gama alta,3633.0,90.0,1
C009151,Z11,Oeste,suburbana,41163,39.0,F,Soltero/a,1,Prepago,Gama media,2361.0,36.0,0
C009152,Z11,Oeste,suburbana,41163,38.0,F,Soltero/a,1,Contrato,Gama media,3306.0,26.0,0
C009153,Z17,Sur,suburbana,56619,,F,Casado/a,3,Contrato,Gama media,2034.0,11.0,1
C009154,Z29,Oeste,urbana_premium,67334,42.0,F,Casado/a,3,Premium,Gama media,3080.0,26.0,1
C009155,Z16,Este,urbana_premium,72683,44.0,F,Casado/a,2,Contrato,Gama alta,7892.0,29.0,0
C009156,Z28,Sur,urbana_premium,64486,42.0,?,Casado/a,2,Contrato,Gama alta,4800.0,22.0,0
C009157,Z16,Este,urbana_premium,72683,40.0,M,Soltero/a,3,Premium,Gama alta,4372.0,32.0,1
C009158,Z05,Este,urbana_premium,94471,37.0,F,Soltero/a,2,Premium,Gama alta,4347.0,62.0,0
C009159,Z09,Norte,urbana_premium,102625,18.0,M,Casado/a,5,Premium,Gama alta,6377.0,36.0,0
C009160,Z14,Norte,rural,13074,54.0,F,Casado/a,2,Prepago,Gama baja,2221.0,27.0,0
C009161,Z10,Este,suburbana,27514,46.0,F,Casado/a,3,Premium,Gama alta,4137.0,70.0,0
C009162,Z27,Norte,suburbana,42704,28.0,M,Soltero/a,2,Prepago,Gama baja,1305.0,18.0,0
C009163,Z22,Este,suburbana,53534,43.0,F,Soltero/a,2,Contrato,Gama alta,2858.0,34.0,1
C009164,Z18,Sur,urbana_premium,56342,44.0,F,Casado/a,4,Premium,Gama media,3435.0,38.0,0
C009165,Z16,Este,urbana_premium,72683,50.0,F,Soltero/a,2,Prepago,Gama media,3186.0,35.0,0
C009166,Z13,Este,suburbana,37333,46.0,F,Soltero/a,2,Contrato,Gama alta,3861.0,34.0,0
C009167,Z19,Este,rural,12655,49.0,M,Soltero/a,2,Premium,Gama media,2215.0,47.0,0
C009168,Z05,Este,urbana_premium,94471,47.0,F,Soltero/a,2,Premium,Gama alta,3618.0,108.0,0
C009169,Z05,Este,urbana_premium,94471,32.0,M,Soltero/a,2,Premium,Gama media,2909.0,50.0,1
C009170,Z09,Norte,urbana_premium,102625,41.0,M,Casado/a,5,Premium,Gama alta,3335.0,17.0,1
C009171,Z05,Este,urbana_premium,94471,29.0,F,Soltero/a,2,Premium,Gama baja,1896.0,27.0,0
