cliente_id,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Promedio de importe_total,Promedio de antiguedad_meses
C007526,urbana_premium,0,36.92307692307692,Premium,"38390,00","31424,86","370,00"
C007527,urbana_premium,0,33.125,Premium,"50260,00","15897,12","280,00"
C007528,urbana_premium,0,36.666666666666664,Premium,"35480,00","24716,86","80,00"
C007529,suburbana,1,30,Contrato,"36360,00","8320,50","260,00"
C007530,urbana_premium,0,35.76923076923077,Premium,"22400,00","18829,28","420,00"
C007531,urbana_premium,0,34.5,Contrato,"27450,00","8758,82","540,00"
C007532,suburbana,0,32.56410256410256,Prepago,"32690,00","2377,97","630,00"
C007533,suburbana,0,33.54838709677419,Contrato,"29980,00","8654,35","520,00"
C007534,suburbana,0,33.40909090909091,Prepago,,"5178,17","340,00"
C007535,suburbana,1,32,Prepago,"44980,00","4048,80","300,00"
C007536,urbana_premium,0,37.142857142857146,Premium,"58690,00","17089,28","360,00"
C007537,urbana_premium,0,36.42857142857143,Contrato,"66680,00","9464,03","200,00"
C007538,urbana_premium,0,33.1578947368421,Premium,"72390,00","20975,97","260,00"
C007539,urbana_premium,0,38.095238095238095,Premium,"33790,00","22561,61","180,00"
C007540,urbana_premium,0,33.84615384615385,Premium,"85600,00","30445,54","230,00"
C007541,urbana_premium,0,37.916666666666664,Prepago,"105220,00","11917,86","200,00"
C007542,suburbana,1,32,Prepago,"18900,00","4095,29","50,00"
C007543,suburbana,0,36.25,Contrato,"24260,00","5606,19","460,00"
C007544,suburbana,0,35.714285714285715,Prepago,"33810,00","3420,15","240,00"
C007545,suburbana,0,38.1578947368421,Contrato,"32330,00","8867,33","410,00"
C007546,urbana_premium,0,40,Prepago,"21210,00","3254,30","160,00"
C007547,suburbana,0,33.92857142857143,Contrato,"21380,00","9643,79","200,00"
C007548,rural,1,35.13513513513514,Premium,"25050,00","7512,44","-290,00"
C007549,urbana_premium,0,35.925925925925924,Premium,"35470,00","16476,94","330,00"
C007550,rural,0,33.50877192982456,Prepago,"28850,00","6566,61","160,00"
C007551,urbana_premium,0,35.666666666666664,Prepago,"75890,00","8671,46","410,00"
C007552,suburbana,0,33.095238095238095,Premium,"19280,00","9368,31","100,00"
C007553,urbana_premium,0,32.4,Prepago,"86040,00","5252,50","400,00"
C007554,rural,0,34.44444444444444,Contrato,,"8170,25","50,00"
C007555,suburbana,0,32.4390243902439,Contrato,"16290,00","5845,74","470,00"
C007556,urbana_premium,1,38.46153846153846,Contrato,"25200,00","12811,88","40,00"
C007557,urbana_premium,0,33.04347826086956,Contrato,"33230,00","8052,67","180,00"
C007558,suburbana,1,35.86206896551724,Contrato,"21350,00","16585,26","290,00"
C007559,suburbana,0,32.758620689655174,Contrato,"36540,00","13100,33","200,00"
C007560,urbana_premium,1,38.57142857142857,Premium,"47800,00","10201,59","110,00"
C007561,urbana_premium,0,34.0625,Premium,"40220,00","20239,86","-160,00"
C007562,urbana_premium,1,36.666666666666664,Premium,"43630,00","14229,84","380,00"
C007563,urbana_premium,0,32.5,Premium,"36520,00","12938,92","260,00"
C007564,suburbana,0,36.21621621621622,Prepago,"34250,00","3576,00","380,00"
C007565,urbana_premium,0,39,Premium,"74760,00","18681,06","390,00"
C007566,urbana_premium,0,35.65217391304348,Premium,,"25984,94","230,00"
C007567,suburbana,0,35.744680851063826,Contrato,"30000,00","8413,61","120,00"
C007568,suburbana,0,35.75757575757576,Prepago,"35080,00","1973,19","630,00"
C007569,urbana_premium,0,35.16129032258065,Premium,"36980,00","15011,27","360,00"
C007570,suburbana,1,35.3125,Prepago,"33260,00","2272,77","220,00"
C007571,suburbana,0,33.214285714285715,Premium,"45350,00","16688,72","680,00"
C007572,urbana_premium,0,36.15384615384615,Contrato,"31950,00","9174,70","470,00"
C007573,suburbana,0,33.61702127659574,Prepago,,"3747,28",
C007574,suburbana,1,35.88235294117647,Prepago,"17730,00","3837,94","450,00"
C007575,rural,0,33.958333333333336,Premium,"28850,00","28186,69","470,00"
C007576,suburbana,0,33.333333333333336,Premium,"29670,00","23971,06","400,00"
C007577,urbana_premium,0,35.333333333333336,Premium,"41920,00","12281,65","450,00"
C007578,suburbana,0,32.5,Premium,"38910,00","22343,25","140,00"
C007579,suburbana,1,33.333333333333336,Premium,"24010,00","13194,80","140,00"
C007580,rural,1,32.5,Premium,"34150,00","11303,64","170,00"
C007581,urbana_premium,0,35,Premium,"76410,00","16878,86","360,00"
C007582,suburbana,0,31.25,Prepago,"26930,00","2326,57","300,00"
C007583,urbana_premium,0,34.166666666666664,Contrato,"31930,00","14785,97","350,00"
C007584,urbana_premium,0,36.5,Premium,"59600,00","13522,51","380,00"
C007585,suburbana,0,33,Prepago,"42040,00","2201,91","410,00"
C007586,suburbana,0,35.714285714285715,Premium,"17230,00","8298,12","380,00"
C007587,urbana_premium,0,35.172413793103445,Contrato,"46440,00","10972,35","340,00"
C007588,suburbana,1,35.2,Prepago,"39100,00","3702,78","180,00"
C007589,suburbana,0,34.285714285714285,Prepago,"29240,00","2259,61","-80,00"
C007590,suburbana,0,32.888888888888886,Prepago,"50400,00","5519,95","190,00"
C007591,suburbana,0,33.142857142857146,Premium,"17000,00","7352,06","690,00"
C007592,urbana_premium,0,34.4,Premium,"18030,00","27070,32","130,00"
C007593,urbana_premium,1,40,Prepago,"55560,00","4790,00","170,00"
C007594,urbana_premium,0,35.333333333333336,Premium,"28800,00","14194,97",
C007595,rural,1,32.22222222222222,Contrato,"22940,00","3661,83","70,00"
C007596,urbana_premium,0,33,Premium,"25750,00","19541,03","630,00"
C007597,urbana_premium,0,34.8,Contrato,"51580,00","5589,61","30,00"
C007598,suburbana,0,30.833333333333332,Premium,"33590,00","7226,44","290,00"
C007599,rural,0,34.23076923076923,Contrato,"22160,00","4323,92","350,00"
C007600,urbana_premium,0,37.714285714285715,Prepago,"24850,00","3400,33","560,00"
C007601,suburbana,1,30,Contrato,,"9310,50","200,00"
C007602,suburbana,0,34.44444444444444,Prepago,"33500,00","1632,17","440,00"
C007603,urbana_premium,0,38.666666666666664,Prepago,"31780,00","5226,17","290,00"
C007604,urbana_premium,0,32.1875,Contrato,"32160,00","7604,03","400,00"
C007605,urbana_premium,0,35,Premium,"38420,00","13605,31","400,00"
C007606,suburbana,0,32.8125,Premium,"37740,00","20737,94","370,00"
C007607,urbana_premium,0,35.853658536585364,Premium,"44400,00","18023,20","600,00"
C007608,suburbana,0,34.516129032258064,Premium,"44990,00","13062,86","290,00"
C007609,suburbana,1,40,Prepago,"28890,00","2590,67","350,00"
C007610,urbana_premium,1,30,Contrato,"54560,00","9136,50","60,00"
C007611,urbana_premium,0,37.5,Contrato,"25450,00","16034,81","360,00"
C007612,rural,0,36.59574468085106,Premium,"26690,00","17702,33","70,00"
C007613,rural,1,35.15151515151515,Contrato,"26200,00","4220,11","90,00"
C007614,suburbana,0,34.390243902439025,Contrato,"68030,00","5965,69","430,00"
C007615,rural,1,34.523809523809526,Prepago,"18360,00","8109,90","370,00"
C007616,urbana_premium,0,34.0625,Prepago,"25140,00","5370,33","110,00"
C007617,urbana_premium,0,35.75757575757576,Prepago,"29230,00","5118,75","140,00"
C007618,suburbana,0,34.193548387096776,Contrato,"23890,00","19264,29","110,00"
C007619,rural,1,34.54545454545455,Prepago,"26800,00","3441,50","640,00"
C007620,suburbana,1,,Prepago,"19180,00","6253,00","480,00"
C007621,suburbana,0,33.84615384615385,Contrato,"33640,00","4054,60",
C007622,rural,0,33.53846153846154,Prepago,"23500,00","7318,11","300,00"
C007623,suburbana,0,32.142857142857146,Contrato,"41050,00","9040,89","200,00"
C007624,urbana_premium,0,31.11111111111111,Premium,"47540,00","12357,83","130,00"
C007625,suburbana,0,33.225806451612904,Premium,"39830,00","6795,68","190,00"
C007626,rural,0,32.340425531914896,Premium,"27570,00","16749,24",
C007627,urbana_premium,0,33.44827586206897,Prepago,"57600,00","4656,48","70,00"
C007628,urbana_premium,0,38.108108108108105,Premium,"22720,00","14038,33","210,00"
C007629,suburbana,1,33.2,Contrato,"17910,00","3954,26","550,00"
C007630,suburbana,0,34.883720930232556,Prepago,"29600,00","4056,05","480,00"
C007631,urbana_premium,0,36.470588235294116,Contrato,"39420,00","7845,50","310,00"
C007632,suburbana,0,33.829787234042556,Prepago,"20830,00","1886,54","250,00"
C007633,urbana_premium,0,34.074074074074076,Contrato,"46570,00","9414,64","180,00"
C007634,urbana_premium,0,34.523809523809526,Prepago,"24250,00","4419,86","410,00"
C007635,urbana_premium,1,37.666666666666664,Prepago,"34850,00","5394,65","90,00"
C007636,rural,1,31.764705882352942,Prepago,"23070,00","4692,00","260,00"
C007637,urbana_premium,0,39.2,Contrato,"46760,00","9549,18","30,00"
C007638,urbana_premium,0,35,Contrato,"32090,00","9691,83","160,00"
C007639,urbana_premium,0,36.875,Premium,"58570,00","11930,43","330,00"
C007640,suburbana,0,37.22222222222222,Contrato,"53670,00","3760,83","740,00"
C007641,suburbana,0,34.21052631578947,Premium,"51070,00","8226,86","350,00"
C007642,urbana_premium,0,40.45454545454545,Premium,"72070,00","10750,83","-480,00"
C007643,suburbana,0,31.28205128205128,Premium,"43290,00","16245,14","700,00"
C007644,suburbana,0,34.255319148936174,Premium,"36970,00","13938,63","250,00"
C007645,suburbana,0,37.2,Contrato,"22930,00","6347,00","100,00"
C007646,urbana_premium,0,33.80952380952381,Premium,"31420,00","30632,84","240,00"
C007647,suburbana,0,36.25,Premium,"41550,00","12635,06","440,00"
C007648,suburbana,0,33.333333333333336,Contrato,"15980,00","13869,27","180,00"
C007649,suburbana,0,34,Premium,"47370,00","13168,57","490,00"
C007650,suburbana,0,32.5,Premium,"24110,00","10695,54","320,00"
C007651,urbana_premium,1,42.5,Premium,"31750,00","24232,50","170,00"
C007652,rural,0,34.61538461538461,Prepago,"30460,00","3134,97","200,00"
C007653,suburbana,0,34.193548387096776,Contrato,"32880,00","4261,58","540,00"
C007654,suburbana,0,35.1063829787234,Prepago,"25740,00","3177,51","260,00"
C007655,rural,0,31.346153846153847,Contrato,"16880,00","8886,73","560,00"
C007656,urbana_premium,0,37.2972972972973,Contrato,"22630,00","19141,86","100,00"
C007657,urbana_premium,0,34.666666666666664,Premium,"17950,00","25102,81","1200,00"
C007658,urbana_premium,0,33.5,Premium,"63880,00","17973,76","270,00"
C007659,urbana_premium,0,37.2972972972973,Prepago,"35480,00","3903,36","480,00"
C007660,suburbana,0,32.121212121212125,Premium,"21840,00","7623,94","730,00"
C007661,suburbana,0,34.666666666666664,Premium,"38780,00","14999,97","640,00"
C007662,suburbana,0,34.166666666666664,Prepago,"22690,00","3707,81","230,00"
C007663,suburbana,0,30,Contrato,,"12005,74","430,00"
C007664,urbana_premium,0,35.76923076923077,Contrato,"58040,00","11171,28","620,00"
C007665,urbana_premium,1,36.55172413793103,Prepago,"49620,00","3441,30","450,00"
C007666,suburbana,1,34.375,Prepago,"31780,00","4652,31","110,00"
C007667,urbana_premium,0,34.411764705882355,Premium,"31530,00","22502,21","510,00"
C007668,rural,0,32.7027027027027,Premium,"25190,00","7766,21","380,00"
C007669,suburbana,0,36.55172413793103,Premium,"36530,00","6389,43","-280,00"
C007670,urbana_premium,0,34.76190476190476,Premium,"41890,00","20551,00","680,00"
C007671,suburbana,0,31.627906976744185,Premium,"45600,00","15334,26","140,00"
C007672,urbana_premium,0,35.88235294117647,Prepago,"26960,00","9384,12","460,00"
C007673,urbana_premium,0,37.5,Premium,"34970,00","13715,00","280,00"
C007674,rural,1,34.827586206896555,Contrato,"28210,00","13994,68","540,00"
C007675,urbana_premium,0,36.08695652173913,Premium,"31320,00","24473,34","190,00"
C007676,suburbana,0,34,Premium,"41610,00","12230,00","560,00"
C007677,urbana_premium,0,37.03703703703704,Premium,"61240,00","17503,80","150,00"
C007678,urbana_premium,0,30.76923076923077,Premium,"39080,00","21741,75","330,00"
C007679,urbana_premium,0,33.6,Premium,"43760,00","13424,68","310,00"
C007680,urbana_premium,1,36.875,Contrato,"35580,00","9164,73","410,00"
C007681,suburbana,0,33.42857142857143,Prepago,"26910,00","7322,47","270,00"
C007682,rural,0,31.836734693877553,Contrato,"36380,00","3938,94","270,00"
C007683,suburbana,0,31.818181818181817,Prepago,"22250,00","2523,18","160,00"
C007684,suburbana,0,34.76190476190476,Premium,"39810,00","7329,00","750,00"
C007685,suburbana,0,35.483870967741936,Contrato,"25090,00","5391,39","570,00"
C007686,suburbana,0,34.0625,Prepago,"22170,00","6244,86","710,00"
C007687,urbana_premium,0,37,Premium,"54470,00","22377,00","270,00"
C007688,suburbana,0,32.333333333333336,Premium,"38040,00","6708,30",
C007689,suburbana,0,34.1025641025641,Contrato,"23720,00","7412,41","180,00"
C007690,rural,1,35.625,Prepago,"21890,00","1819,50","510,00"
C007691,suburbana,0,35.9375,Contrato,"28540,00","10565,33","470,00"
C007692,suburbana,0,35.111111111111114,Contrato,"32370,00","4751,94","40,00"
C007693,rural,1,39.09090909090909,Prepago,"19560,00","1960,75","-50,00"
C007694,urbana_premium,0,36.06060606060606,Premium,"70290,00","17093,40","140,00"
C007695,urbana_premium,0,40.45454545454545,Premium,"25970,00","29777,11","270,00"
C007696,urbana_premium,0,35,Prepago,"22520,00","3488,14","190,00"
C007697,suburbana,0,32.5,Premium,"28610,00","10972,03","400,00"
C007698,urbana_premium,0,35.26315789473684,Contrato,"19090,00","6964,43","160,00"
C007699,urbana_premium,0,33,Premium,"29160,00","12703,31","230,00"
C007700,urbana_premium,1,32.30769230769231,Premium,"30670,00","9238,63","360,00"
C007701,urbana_premium,0,34.54545454545455,Premium,"38480,00","12781,26","420,00"
C007702,suburbana,0,33.58490566037736,Prepago,"27820,00","2645,69",
C007703,suburbana,1,34,Prepago,"32380,00","4609,40","90,00"
C007704,suburbana,1,36.36363636363637,Prepago,"22690,00","5391,00","530,00"
C007705,suburbana,0,38.78787878787879,Prepago,"26110,00","4177,47","170,00"
C007706,urbana_premium,0,37.5,Premium,"46870,00","24718,54","600,00"
C007707,urbana_premium,0,35.26315789473684,Contrato,"17300,00","9575,46","610,00"
C007708,urbana_premium,0,34.34782608695652,Premium,"44350,00","19054,97","530,00"
C007709,suburbana,0,32.432432432432435,Premium,"14070,00","24189,86","660,00"
C007710,rural,1,32.38095238095238,Prepago,"23300,00","7329,36","300,00"
C007711,suburbana,0,38.214285714285715,Contrato,"35760,00","18093,66","290,00"
C007712,urbana_premium,0,36.5,Premium,"42630,00","14136,47","460,00"
C007713,suburbana,1,25,Premium,"23990,00","6741,60","370,00"
C007714,urbana_premium,0,36.27906976744186,Prepago,"41880,00","6942,87","150,00"
C007715,urbana_premium,0,35.26315789473684,Contrato,"27520,00","13441,89","310,00"
C007716,suburbana,0,34.54545454545455,Premium,"48350,00","29239,50","350,00"
C007717,suburbana,0,38.68421052631579,Prepago,"39880,00","5961,30","630,00"
C007718,urbana_premium,0,37.142857142857146,Premium,"27460,00","12175,62","250,00"
C007719,urbana_premium,0,36.92307692307692,Premium,"61980,00","17410,65","90,00"
C007720,suburbana,0,36.875,Premium,"31910,00","12247,89","-620,00"
C007721,rural,0,31.666666666666668,Prepago,"15630,00","5412,94","70,00"
C007722,suburbana,0,35.16129032258065,Premium,"44860,00","20442,62","200,00"
C007723,rural,0,35.81818181818182,Prepago,"41270,00","4316,34","190,00"
C007724,suburbana,0,35.22727272727273,Premium,"27260,00","13434,00","210,00"
C007725,suburbana,1,30.952380952380953,Prepago,"33880,00","1976,36","210,00"
C007726,suburbana,0,32.25806451612903,Contrato,"29670,00","7838,88","200,00"
C007727,urbana_premium,0,40.476190476190474,Prepago,"46880,00","5190,66",
C007728,urbana_premium,0,35,Premium,"50550,00","12326,81","270,00"
C007729,urbana_premium,0,35.483870967741936,Premium,"54050,00","11852,71","810,00"
C007730,urbana_premium,0,38.666666666666664,Prepago,"20050,00","6588,92","50,00"
C007731,suburbana,0,33.47826086956522,Prepago,"24860,00","2627,77","460,00"
C007732,suburbana,0,34.82142857142857,Contrato,"41790,00","4223,74","190,00"
C007733,suburbana,1,40,Premium,"23350,00","7342,71","580,00"
C007734,urbana_premium,0,39.166666666666664,Prepago,"43220,00","5995,54","540,00"
C007735,urbana_premium,0,36.5,Contrato,"27770,00","13420,91","360,00"
C007736,suburbana,0,33.75,Contrato,"37790,00","6695,03","690,00"
C007737,rural,0,33.46153846153846,Contrato,"23520,00","9295,03","260,00"
C007738,suburbana,1,33.125,Premium,"36830,00","11467,42","700,00"
C007739,suburbana,0,34.61538461538461,Premium,"34230,00","5644,08","260,00"
C007740,suburbana,0,32.94117647058823,Contrato,"18230,00","4562,24","200,00"
C007741,urbana_premium,0,34.21052631578947,Premium,"79680,00","10830,70","620,00"
C007742,suburbana,0,34.90196078431372,Prepago,"18860,00","1622,21","110,00"
C007743,urbana_premium,0,36.666666666666664,Premium,"91350,00","25433,14","390,00"
C007744,urbana_premium,1,33.63636363636363,Premium,"17970,00","18670,33","470,00"
C007745,urbana_premium,0,33.888888888888886,Premium,"39200,00","31604,84","590,00"
C007746,urbana_premium,0,36.15384615384615,Premium,"23390,00","18875,03","200,00"
C007747,suburbana,0,34.41860465116279,Premium,"52480,00","4782,23","600,00"
C007748,suburbana,0,35.13513513513514,Premium,"20900,00","9943,71","190,00"
C007749,urbana_premium,0,33.07692307692308,Premium,"26090,00","15330,20","410,00"
C007750,urbana_premium,1,35.78947368421053,Premium,"38740,00","13370,69","160,00"
C007751,suburbana,0,32.68292682926829,Premium,"49180,00","25816,92","190,00"
C007752,urbana_premium,0,37.72727272727273,Prepago,"58930,00","3934,44","460,00"
C007753,urbana_premium,0,35.22727272727273,Premium,"35410,00","21108,75",
C007754,suburbana,1,33.2,Prepago,"26650,00","3228,46","330,00"
C007755,suburbana,0,35.38461538461539,Contrato,"35780,00","7846,28","70,00"
C007756,urbana_premium,0,37.72727272727273,Premium,"37500,00","17775,11","270,00"
C007757,urbana_premium,0,39.2,Premium,"39370,00","33099,09","150,00"
C007758,suburbana,1,31.666666666666668,Prepago,"28370,00","2612,00","210,00"
C007759,suburbana,0,35,Premium,"36910,00","6562,88","250,00"
C007760,urbana_premium,0,38.421052631578945,Premium,"44820,00","15118,23","320,00"
C007761,suburbana,0,33.78378378378378,Premium,,"7163,81","230,00"
C007762,urbana_premium,0,33.23529411764706,Premium,"30630,00","23866,23","170,00"
C007763,urbana_premium,0,32.5,Prepago,"30530,00","5751,21","50,00"
C007764,urbana_premium,0,30.625,Premium,"37050,00","10964,41","560,00"
C007765,suburbana,1,32.5,Premium,"27770,00","14973,44","170,00"
C007766,rural,0,38.333333333333336,Contrato,"31400,00","12477,33","400,00"
C007767,rural,1,33.333333333333336,Prepago,"16050,00","2526,73","310,00"
C007768,suburbana,0,33,Premium,"46500,00","12904,49","100,00"
C007769,suburbana,0,33.69565217391305,Premium,"26980,00","8395,52",
C007770,suburbana,1,28,Contrato,"45070,00","10220,09","350,00"
C007771,rural,0,33.63636363636363,Contrato,"56300,00","4805,54","340,00"
C007772,suburbana,0,31.86046511627907,Contrato,"42700,00","8735,47","230,00"
C007773,suburbana,1,30,Prepago,"37100,00","2399,00","510,00"
C007774,urbana_premium,0,35.806451612903224,Premium,"56560,00","20525,42","240,00"
C007775,suburbana,0,37.25,Premium,"26890,00","14936,09","370,00"
C007776,suburbana,1,35.333333333333336,Prepago,"32680,00","3510,75","350,00"
C007777,rural,0,36.206896551724135,Prepago,"18350,00","3667,78","290,00"
C007778,urbana_premium,0,36.25,Premium,"30930,00","19093,25","180,00"
C007779,rural,1,32.36842105263158,Prepago,"25860,00","3883,69","330,00"
C007780,suburbana,0,36.04651162790697,Prepago,"30830,00","2139,78","180,00"
C007781,urbana_premium,0,40,Premium,"44510,00","24909,67","620,00"
C007782,urbana_premium,0,37.083333333333336,Premium,"40120,00","20586,30","610,00"
C007783,urbana_premium,1,34.285714285714285,Prepago,"34670,00","5056,86","480,00"
C007784,rural,0,32.44897959183673,Contrato,,"4495,00","210,00"
C007785,suburbana,0,33,Prepago,"24020,00","2824,53","850,00"
C007786,urbana_premium,0,32,Premium,"41790,00","11698,20","270,00"
C007787,suburbana,0,33.04347826086956,Premium,"44550,00","16520,61","210,00"
C007788,suburbana,1,32.857142857142854,Prepago,"38210,00","3864,80","260,00"
C007789,suburbana,0,31.025641025641026,Premium,"29510,00","10312,14","250,00"
C007790,urbana_premium,0,35.925925925925924,Contrato,"20410,00","8770,58","340,00"
C007791,suburbana,0,37.77777777777778,Prepago,"26460,00","4388,86","240,00"
C007792,urbana_premium,0,31.666666666666668,Premium,"80510,00","13197,37","900,00"
C007793,urbana_premium,0,36.666666666666664,Premium,"35090,00","42105,80","160,00"
C007794,suburbana,0,33.54838709677419,Prepago,"29760,00","5173,78","500,00"
C007795,suburbana,0,34.61538461538461,Contrato,"31630,00","9667,61","800,00"
C007796,rural,0,32.83018867924528,Premium,"26960,00","25167,31","190,00"
C007797,urbana_premium,0,37.27272727272727,Premium,"30430,00","15649,47","400,00"
C007798,urbana_premium,0,38.214285714285715,Prepago,"49910,00","5520,67","190,00"
C007799,suburbana,0,34.04761904761905,Premium,"34390,00","12644,06","260,00"
C007800,urbana_premium,0,32.30769230769231,Prepago,"20950,00","5105,56","730,00"
C007801,rural,0,33.46153846153846,Contrato,"9530,00","7981,21","180,00"
C007802,urbana_premium,0,36.07142857142857,Prepago,,"4615,11","360,00"
C007803,suburbana,0,34,Contrato,"19510,00","9898,49","680,00"
C007804,urbana_premium,0,33.333333333333336,Premium,"42650,00","20363,49","750,00"
C007805,rural,1,34.827586206896555,Prepago,"20360,00","5090,50","370,00"
C007806,suburbana,0,32.41379310344828,Premium,"35140,00","26215,94","460,00"
C007807,urbana_premium,0,35.416666666666664,Premium,"45330,00","15354,24","150,00"
C007808,suburbana,1,34.827586206896555,Prepago,"20960,00","3185,00","430,00"
C007809,urbana_premium,0,34.642857142857146,Premium,"33690,00","14295,92","190,00"
C007810,suburbana,1,36,Prepago,"24560,00","5096,29","240,00"
C007811,urbana_premium,0,33.75,Prepago,"53060,00","4181,64","550,00"
C007812,urbana_premium,0,38.07692307692308,Contrato,"35990,00","21040,73","250,00"
C007813,suburbana,1,32.22222222222222,Premium,"46190,00","7589,31","670,00"
C007814,urbana_premium,0,35,Premium,"60470,00","17632,36","110,00"
C007815,suburbana,0,35.90909090909091,Premium,"28430,00","9561,82","190,00"
C007816,suburbana,0,35.625,Premium,"24230,00","6401,28","170,00"
C007817,suburbana,1,34.285714285714285,Contrato,"21940,00","3326,62","20,00"
C007818,rural,1,32.708333333333336,Prepago,"29760,00","3327,45","50,00"
C007819,urbana_premium,0,37.42857142857143,Prepago,"36960,00","6219,49","550,00"
C007820,suburbana,0,31.428571428571427,Prepago,"23100,00","2095,47","960,00"
C007821,suburbana,0,31.666666666666668,Premium,"40810,00","7588,59","630,00"
C007822,urbana_premium,1,40,Prepago,"52730,00","5346,62",
C007823,suburbana,0,35,Premium,"21390,00","9244,23","230,00"
C007824,urbana_premium,0,30.5,Premium,"43440,00","21253,92","680,00"
C007825,suburbana,0,38.69565217391305,Premium,"36630,00","5763,08","70,00"
C007826,rural,0,33.63636363636363,Premium,"42110,00","6315,25","190,00"
C007827,urbana_premium,0,34.09090909090909,Premium,"36130,00","15624,09","1170,00"
C007828,urbana_premium,0,36.07142857142857,Premium,"38280,00","19792,86","960,00"
C007829,urbana_premium,1,35.45454545454545,Premium,"48240,00","35324,17","240,00"
C007830,rural,0,34.35897435897436,Contrato,"36200,00","12324,92","240,00"
C007831,urbana_premium,0,36.19047619047619,Premium,"44040,00","15567,21","100,00"
C007832,suburbana,0,33.75,Premium,"32260,00","7228,21","390,00"
C007833,suburbana,1,32.5,Premium,"24490,00","23682,00","420,00"
C007834,suburbana,0,30,Premium,"26620,00","13043,11","290,00"
C007835,urbana_premium,0,35.86206896551724,Premium,"36330,00","21966,19","640,00"
C007836,suburbana,0,35.357142857142854,Contrato,"38100,00","19037,14","110,00"
C007837,urbana_premium,0,33.57142857142857,Premium,"44790,00","19636,97","400,00"
C007838,rural,0,33.9344262295082,Contrato,"18240,00","4827,44","200,00"
C007839,rural,0,32.714285714285715,Prepago,"31260,00","2110,61","310,00"
C007840,suburbana,0,32.592592592592595,Premium,"28100,00","6052,03","120,00"
C007841,urbana_premium,0,39.583333333333336,Premium,"36260,00","24234,17","190,00"
C007842,urbana_premium,1,33.333333333333336,Prepago,"50080,00","8706,25","70,00"
C007843,suburbana,0,35,Premium,"40740,00","10771,76","390,00"
C007844,urbana_premium,0,34.705882352941174,Prepago,"43200,00","4069,34","170,00"
C007845,suburbana,1,36.42857142857143,Prepago,,"3425,33","50,00"
C007846,urbana_premium,1,31.176470588235293,Prepago,"19860,00","6388,23","260,00"
C007847,urbana_premium,0,37.2,Contrato,"53670,00","13387,34","280,00"
C007848,urbana_premium,0,34.35897435897436,Premium,"26980,00","11615,67","230,00"
C007849,rural,0,34.651162790697676,Contrato,"23080,00","9514,72","400,00"
C007850,suburbana,0,32.285714285714285,Prepago,"30070,00","4360,80","450,00"
C007851,suburbana,0,33.61702127659574,Premium,"29300,00","15827,42","720,00"
C007852,suburbana,0,34.193548387096776,Contrato,"21730,00","9062,58","660,00"
C007853,urbana_premium,0,37.74193548387097,Premium,"23870,00","22275,03","580,00"
C007854,urbana_premium,1,35,Premium,"19590,00","15268,27","490,00"
C007855,urbana_premium,0,37.05882352941177,Premium,"35700,00","10793,32","460,00"
C007856,urbana_premium,0,35,Premium,"40250,00","24515,49","-120,00"
C007857,rural,0,33.05555555555556,Premium,"28670,00","13887,89","430,00"
C007858,urbana_premium,0,35.142857142857146,Prepago,"57650,00","4579,25","90,00"
C007859,suburbana,0,33.26086956521739,Prepago,"40120,00","4137,53","490,00"
C007860,rural,1,35.925925925925924,Prepago,"32910,00","9537,31","560,00"
C007861,rural,1,34.583333333333336,Prepago,"16410,00","3500,44","140,00"
C007862,suburbana,0,35,Premium,"44010,00","5958,31","330,00"
C007863,urbana_premium,0,35.172413793103445,Contrato,"43770,00","7265,31","280,00"
C007864,urbana_premium,0,35,Premium,"24360,00","17375,64","340,00"
C007865,rural,0,34.34782608695652,Prepago,"33870,00","2085,64","460,00"
C007866,urbana_premium,0,35.16129032258065,Premium,"28190,00","13496,86","700,00"
C007867,suburbana,1,35,Prepago,"20810,00","6835,00","310,00"
C007868,rural,0,35.18518518518518,Premium,"39960,00","11336,28","170,00"
C007869,urbana_premium,1,36,Premium,"41750,00","11718,41","340,00"
C007870,suburbana,0,30.9375,Premium,"20760,00","5004,14","310,00"
C007871,suburbana,1,32.77777777777778,Prepago,"24770,00","3748,80","170,00"
C007872,suburbana,0,34.390243902439025,Premium,"43300,00","15332,66","270,00"
C007873,urbana_premium,1,40,Premium,"25220,00","21091,83","120,00"
C007874,suburbana,0,31.379310344827587,Contrato,"28450,00","5246,92","380,00"
C007875,suburbana,0,32.11538461538461,Prepago,,"3660,06","440,00"
C007876,urbana_premium,0,35,Premium,"99540,00","23317,18","1120,00"
C007877,suburbana,1,34,Prepago,"17950,00","2099,86","230,00"
C007878,urbana_premium,0,35.9375,Prepago,"23380,00","5030,64","120,00"
C007879,urbana_premium,0,36.12903225806452,Premium,,"23046,56","640,00"
C007880,urbana_premium,0,34.34782608695652,Premium,"30680,00","27764,54","330,00"
C007881,urbana_premium,0,36.25,Contrato,"38850,00","13050,35","10,00"
C007882,suburbana,0,32.857142857142854,Premium,"25340,00","6297,95","190,00"
C007883,suburbana,1,34.285714285714285,Prepago,"40200,00","5797,03","230,00"
C007884,suburbana,1,36.25,Contrato,"30830,00","3548,29",
C007885,rural,1,35,Contrato,"16600,00","7001,15","530,00"
C007886,suburbana,0,35.58139534883721,Premium,"27510,00","13943,77","160,00"
