cliente_id,Mes,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Suma de importe_total,Promedio de antiguedad_meses
C001943,marzo,suburbana,0,36,Prepago,"31210,00",11977,"380,00"
C001943,abril,suburbana,0,31.25,Prepago,"31210,00",13660,"380,00"
C001943,mayo,suburbana,0,35,Prepago,"31210,00",8770,"380,00"
C001943,junio,suburbana,0,30,Prepago,"31210,00",11513,"380,00"
C001943,julio,suburbana,0,37.5,Prepago,"31210,00",8389,"380,00"
C001943,agosto,suburbana,0,32.5,Prepago,"31210,00",7295,"380,00"
C001943,septiembre,suburbana,0,42.5,Prepago,"31210,00",10214,"380,00"
C001943,octubre,suburbana,0,25,Prepago,"31210,00",10203,"380,00"
C001943,noviembre,suburbana,0,40,Prepago,"31210,00",9735,"380,00"
C001943,diciembre,suburbana,0,35,Prepago,"31210,00",9837,"380,00"
C001944,enero,urbana_premium,0,40,Prepago,"30800,00",14353,"100,00"
C001944,febrero,urbana_premium,0,35,Prepago,"30800,00",10159,"100,00"
C001944,marzo,urbana_premium,0,35,Prepago,"30800,00",7023,"100,00"
C001944,abril,urbana_premium,0,50,Prepago,"30800,00",11867,"100,00"
C001944,mayo,urbana_premium,0,42.5,Prepago,"30800,00",13232,"100,00"
C001944,junio,urbana_premium,0,40,Prepago,"30800,00",14080,"100,00"
C001944,julio,urbana_premium,0,45,Prepago,"30800,00",3937,"100,00"
C001944,agosto,urbana_premium,0,25,Prepago,"30800,00",10100,"100,00"
C001944,septiembre,urbana_premium,0,35,Prepago,"30800,00",10135,"100,00"
C001944,octubre,urbana_premium,0,10,Prepago,"30800,00",10055,"100,00"
C001944,noviembre,urbana_premium,0,50,Prepago,"30800,00",9644,"100,00"
C001944,diciembre,urbana_premium,0,30,Prepago,"30800,00",9249,"100,00"
C001945,enero,urbana_premium,0,30,Premium,"41880,00",42075,"150,00"
C001945,febrero,urbana_premium,0,35.714285714285715,Premium,"41880,00",61059,"150,00"
C001945,marzo,urbana_premium,0,43.333333333333336,Premium,"41880,00",61208,"150,00"
C001945,abril,urbana_premium,0,30,Premium,"41880,00",42894,"150,00"
C001945,mayo,urbana_premium,0,40,Premium,"41880,00",61234,"150,00"
C001945,junio,urbana_premium,0,33.333333333333336,Premium,"41880,00",60214,"150,00"
C001945,julio,urbana_premium,0,43.333333333333336,Premium,"41880,00",59103,"150,00"
C001945,agosto,urbana_premium,0,,Premium,,59252,
C001945,septiembre,urbana_premium,0,20,Premium,"41880,00",40867,"150,00"
C001945,octubre,urbana_premium,0,30,Premium,"41880,00",40767,"150,00"
C001945,noviembre,urbana_premium,0,20,Premium,"41880,00",40548,"150,00"
C001945,diciembre,urbana_premium,0,,Premium,,58109,
C001946,enero,urbana_premium,0,30,Contrato,"50720,00",32259,"810,00"
C001946,febrero,urbana_premium,0,40,Contrato,"50720,00",33119,"810,00"
C001946,marzo,urbana_premium,0,30,Contrato,"50720,00",34701,"810,00"
C001946,abril,urbana_premium,0,30,Contrato,"50720,00",25665,"810,00"
C001946,mayo,urbana_premium,0,,Contrato,,36169,
C001946,junio,urbana_premium,0,38.333333333333336,Contrato,"50720,00",24740,"810,00"
C001946,julio,urbana_premium,0,,Contrato,,13207,
C001946,agosto,urbana_premium,0,36.666666666666664,Contrato,"50720,00",36031,"810,00"
C001946,septiembre,urbana_premium,0,40,Contrato,"50720,00",23502,"810,00"
C001946,octubre,urbana_premium,0,50,Contrato,"50720,00",33035,"810,00"
C001946,noviembre,urbana_premium,0,45,Contrato,"50720,00",32259,"810,00"
C001946,diciembre,urbana_premium,0,,Contrato,,32492,
C001947,enero,rural,0,44,Contrato,"21180,00",25188,"150,00"
C001947,febrero,rural,0,30,Contrato,"21180,00",25110,"150,00"
C001947,marzo,rural,0,32.857142857142854,Contrato,"21180,00",27068,"150,00"
C001947,abril,rural,0,36,Contrato,"21180,00",27452,"150,00"
C001947,mayo,rural,0,33.333333333333336,Contrato,"21180,00",26574,"150,00"
C001947,junio,rural,0,,Contrato,,18358,
C001947,julio,rural,0,30,Contrato,"21180,00",25544,"150,00"
C001947,agosto,rural,0,26.666666666666668,Contrato,"21180,00",23166,"150,00"
C001947,septiembre,rural,0,35,Contrato,"21180,00",16495,"150,00"
C001947,octubre,rural,0,32,Contrato,"21180,00",23314,"150,00"
C001947,noviembre,rural,0,33.333333333333336,Contrato,"21180,00",23812,"150,00"
C001947,diciembre,rural,0,39.23076923076923,Contrato,"21180,00",25238,"150,00"
C001948,enero,urbana_premium,0,40,Contrato,"37700,00",28416,"-100,00"
C001948,febrero,urbana_premium,0,,Contrato,,28569,
C001948,marzo,urbana_premium,0,40,Contrato,"37700,00",20588,"-100,00"
C001948,abril,urbana_premium,0,38.333333333333336,Contrato,"37700,00",13184,"-100,00"
C001948,mayo,urbana_premium,0,32.5,Contrato,"37700,00",30962,"-100,00"
C001948,junio,urbana_premium,0,50,Contrato,"37700,00",30827,"-100,00"
C001948,julio,urbana_premium,0,,Contrato,,30133,
C001948,agosto,urbana_premium,0,,Contrato,,30418,
C001948,septiembre,urbana_premium,0,,Contrato,,30099,
C001948,octubre,urbana_premium,0,43.333333333333336,Contrato,"37700,00",28629,"-100,00"
C001948,noviembre,urbana_premium,0,33.333333333333336,Contrato,"37700,00",27967,"-100,00"
C001948,diciembre,urbana_premium,0,20,Contrato,"37700,00",27655,"-100,00"
C001949,enero,suburbana,0,40,Contrato,"32130,00",12063,"410,00"
C001949,febrero,suburbana,0,40,Contrato,"32130,00",12940,"410,00"
C001949,marzo,suburbana,0,27.5,Contrato,"32130,00",13776,"410,00"
C001949,abril,suburbana,0,37.5,Contrato,"32130,00",10380,"410,00"
C001949,mayo,suburbana,0,30,Contrato,"32130,00",14621,"410,00"
C001949,junio,suburbana,0,,Contrato,,14430,
C001949,julio,suburbana,0,32.5,Contrato,"32130,00",14939,"410,00"
C001949,agosto,suburbana,0,36.666666666666664,Contrato,"32130,00",9391,"410,00"
C001949,septiembre,suburbana,0,40,Contrato,"32130,00",4859,"410,00"
C001949,octubre,suburbana,0,37.5,Contrato,"32130,00",11750,"410,00"
C001949,noviembre,suburbana,0,35,Contrato,"32130,00",11511,"410,00"
C001949,diciembre,suburbana,0,40,Contrato,"32130,00",11706,"410,00"
C001950,enero,urbana_premium,0,40,Premium,"45490,00",56193,"280,00"
C001950,febrero,urbana_premium,0,,Premium,,108485,
C001950,marzo,urbana_premium,0,37.142857142857146,Premium,"45490,00",82136,"280,00"
C001950,abril,urbana_premium,0,30,Premium,"45490,00",83305,"280,00"
C001950,mayo,urbana_premium,0,45,Premium,"45490,00",83065,"280,00"
C001950,junio,urbana_premium,0,20,Premium,"45490,00",83347,"280,00"
C001950,julio,urbana_premium,0,,Premium,,83210,
C001950,agosto,urbana_premium,0,30,Premium,"45490,00",82747,"280,00"
C001950,septiembre,urbana_premium,0,,Premium,,82140,
C001950,octubre,urbana_premium,0,45,Premium,"45490,00",81649,"280,00"
C001950,noviembre,urbana_premium,0,35,Premium,"45490,00",56150,"280,00"
C001950,diciembre,urbana_premium,0,20,Premium,"45490,00",56147,"280,00"
C001951,enero,urbana_premium,0,33.333333333333336,Premium,"40130,00",111012,
C001951,febrero,urbana_premium,0,50,Premium,"40130,00",111703,
C001951,marzo,urbana_premium,0,,Premium,,112840,
C001951,abril,urbana_premium,0,46.666666666666664,Premium,"40130,00",76645,
C001951,mayo,urbana_premium,0,20,Premium,"40130,00",74318,
C001951,junio,urbana_premium,0,30,Premium,"40130,00",76897,
C001951,julio,urbana_premium,0,40,Premium,"40130,00",114230,
C001951,agosto,urbana_premium,0,25,Premium,"40130,00",114180,
C001951,septiembre,urbana_premium,0,,Premium,,113208,
C001951,octubre,urbana_premium,0,44,Premium,"40130,00",79715,
C001951,noviembre,urbana_premium,0,,Premium,,111034,
C001951,diciembre,urbana_premium,0,30,Premium,"40130,00",111783,
C001952,enero,rural,0,33.333333333333336,Prepago,"24990,00",28908,"70,00"
C001952,febrero,rural,0,32,Prepago,"24990,00",21886,"70,00"
C001952,marzo,rural,0,32.5,Prepago,"24990,00",15865,"70,00"
C001952,abril,rural,0,33.333333333333336,Prepago,"24990,00",15723,"70,00"
C001952,mayo,rural,0,31.666666666666668,Prepago,"24990,00",23539,"70,00"
C001952,junio,rural,0,30,Prepago,"24990,00",23741,"70,00"
C001952,julio,rural,0,33.333333333333336,Prepago,"24990,00",22521,"70,00"
C001952,agosto,rural,0,38.57142857142857,Prepago,"24990,00",15656,"70,00"
C001952,septiembre,rural,0,30,Prepago,"24990,00",8920,"70,00"
C001952,octubre,rural,0,35,Prepago,"24990,00",8472,"70,00"
C001952,noviembre,rural,0,32.857142857142854,Prepago,"24990,00",8453,"70,00"
C001952,diciembre,rural,0,33.333333333333336,Prepago,"24990,00",14563,"70,00"
C001953,enero,urbana_premium,0,,Premium,,53312,
C001953,febrero,urbana_premium,0,20,Premium,"47820,00",37772,"350,00"
C001953,marzo,urbana_premium,0,36.666666666666664,Premium,"47820,00",54254,"350,00"
C001953,abril,urbana_premium,0,40,Premium,"47820,00",55661,"350,00"
C001953,mayo,urbana_premium,0,40,Premium,"47820,00",55630,"350,00"
C001953,junio,urbana_premium,0,40,Premium,"47820,00",55314,"350,00"
C001953,julio,urbana_premium,0,40,Premium,"47820,00",54978,"350,00"
C001953,agosto,urbana_premium,0,43.333333333333336,Premium,"47820,00",38826,"350,00"
C001953,septiembre,urbana_premium,0,30,Premium,"47820,00",38002,"350,00"
C001953,octubre,urbana_premium,0,20,Premium,"47820,00",37407,"350,00"
C001953,noviembre,urbana_premium,0,35,Premium,"47820,00",36954,"350,00"
C001953,diciembre,urbana_premium,0,,Premium,,21147,
C001954,enero,urbana_premium,0,34,Premium,"50090,00",43014,"140,00"
C001954,febrero,urbana_premium,0,42.5,Premium,"50090,00",30606,"140,00"
C001954,marzo,urbana_premium,0,25,Premium,"50090,00",44712,"140,00"
C001954,abril,urbana_premium,0,46.666666666666664,Premium,"50090,00",32709,"140,00"
C001954,mayo,urbana_premium,0,30,Premium,"50090,00",47190,"140,00"
C001954,junio,urbana_premium,0,20,Premium,"50090,00",34003,"140,00"
C001954,julio,urbana_premium,0,43.333333333333336,Premium,"50090,00",47795,"140,00"
C001954,agosto,urbana_premium,0,40,Premium,"50090,00",46404,"140,00"
C001954,septiembre,urbana_premium,0,40,Premium,"50090,00",31709,"140,00"
C001954,octubre,urbana_premium,0,32.5,Premium,"50090,00",44370,"140,00"
C001954,noviembre,urbana_premium,0,40,Premium,"50090,00",43467,"140,00"
C001954,diciembre,urbana_premium,0,,Premium,,29647,
C001955,enero,urbana_premium,0,,Contrato,,13541,
C001955,febrero,urbana_premium,0,33.333333333333336,Contrato,"32190,00",13895,"130,00"
C001955,marzo,urbana_premium,0,40,Contrato,"32190,00",14764,"130,00"
C001955,abril,urbana_premium,0,50,Contrato,"32190,00",14333,"130,00"
C001955,mayo,urbana_premium,0,40,Contrato,"32190,00",14374,"130,00"
C001955,junio,urbana_premium,0,20,Contrato,"32190,00",14808,"130,00"
C001955,julio,urbana_premium,0,26.666666666666668,Contrato,"32190,00",1483,"130,00"
C001955,agosto,urbana_premium,1,30,Contrato,"32190,00",14665,"130,00"
C001956,enero,urbana_premium,0,,Prepago,,,
C001956,febrero,urbana_premium,0,40,Prepago,"20130,00",635,"80,00"
C001956,marzo,urbana_premium,0,40,Prepago,"20130,00",677,"80,00"
C001956,abril,urbana_premium,0,,Prepago,,,
C001956,mayo,urbana_premium,0,40,Prepago,"20130,00",7547,"80,00"
C001956,junio,urbana_premium,0,,Prepago,,7691,
C001956,julio,urbana_premium,0,,Prepago,,7358,
C001956,agosto,urbana_premium,0,,Prepago,,7175,
C001956,septiembre,urbana_premium,0,,Prepago,,5971,
C001956,octubre,urbana_premium,0,40,Prepago,"20130,00",5009,"80,00"
C001956,noviembre,urbana_premium,1,36,Prepago,"20130,00",10018,"80,00"
C001957,enero,suburbana,0,40,Contrato,"20730,00",14185,"410,00"
C001957,febrero,suburbana,0,36.25,Contrato,"20730,00",10860,"410,00"
C001957,marzo,suburbana,0,30,Contrato,"20730,00",9323,"410,00"
C001957,abril,suburbana,0,20,Contrato,"20730,00",10936,"410,00"
C001957,mayo,suburbana,0,35,Contrato,"20730,00",16662,"410,00"
C001957,junio,suburbana,0,33.333333333333336,Contrato,"20730,00",16491,"410,00"
C001957,julio,suburbana,0,45,Contrato,"20730,00",16756,"410,00"
C001957,agosto,suburbana,0,35,Contrato,"20730,00",15893,"410,00"
C001957,septiembre,suburbana,0,,Contrato,,13852,
C001957,octubre,suburbana,0,26.666666666666668,Contrato,"20730,00",13152,"410,00"
C001957,noviembre,suburbana,0,35.714285714285715,Contrato,"20730,00",8768,"410,00"
C001957,diciembre,suburbana,0,45,Contrato,"20730,00",13496,"410,00"
C001958,enero,suburbana,0,40,Premium,"35030,00",30366,"-300,00"
C001958,febrero,suburbana,0,40,Premium,"35030,00",43439,"-300,00"
C001958,marzo,suburbana,0,35,Premium,"35030,00",30277,"-300,00"
C001958,abril,suburbana,0,40,Premium,"35030,00",44531,"-300,00"
C001958,mayo,suburbana,0,30,Premium,"35030,00",30970,"-300,00"
C001958,junio,suburbana,0,50,Premium,"35030,00",43611,"-300,00"
C001958,julio,suburbana,0,33.333333333333336,Premium,"35030,00",43495,"-300,00"
C001958,agosto,suburbana,0,45,Premium,"35030,00",29823,"-300,00"
C001958,septiembre,suburbana,0,40,Premium,"35030,00",4137,"-300,00"
C001958,octubre,suburbana,0,30,Premium,"35030,00",28790,"-300,00"
C001958,noviembre,suburbana,0,50,Premium,"35030,00",4101,"-300,00"
C001958,diciembre,suburbana,0,30,Premium,"35030,00",1367,"-300,00"
C001959,enero,suburbana,0,36.666666666666664,Contrato,"23080,00",26525,"170,00"
C001959,febrero,suburbana,0,40,Contrato,"23080,00",26736,"170,00"
C001959,marzo,suburbana,0,40,Contrato,"23080,00",26678,"170,00"
C001959,abril,suburbana,0,36.666666666666664,Contrato,"23080,00",27400,"170,00"
C001959,mayo,suburbana,0,,Contrato,,28154,
C001959,junio,suburbana,0,40,Contrato,"23080,00",27928,"170,00"
C001959,julio,suburbana,0,27.5,Contrato,"23080,00",28279,"170,00"
C001959,agosto,suburbana,0,40,Contrato,"23080,00",19786,"170,00"
C001959,septiembre,suburbana,0,50,Contrato,"23080,00",26799,"170,00"
C001959,octubre,suburbana,0,36.666666666666664,Contrato,"23080,00",18799,"170,00"
C001959,noviembre,suburbana,0,32,Contrato,"23080,00",26076,"170,00"
C001959,diciembre,suburbana,0,30,Contrato,"23080,00",26076,"170,00"
C001960,enero,rural,0,30,Contrato,"25480,00",16158,"300,00"
C001960,febrero,rural,0,,Contrato,,16524,
C001960,marzo,rural,0,30,Contrato,"25480,00",15835,"300,00"
C001960,abril,rural,0,,Contrato,,16302,
C001960,mayo,rural,0,32,Contrato,"25480,00",15923,"300,00"
C001960,junio,rural,0,23.333333333333332,Contrato,"25480,00",8663,"300,00"
C001960,julio,rural,1,27.5,Contrato,"25480,00",15266,"300,00"
C001960,agosto,rural,0,36.666666666666664,Contrato,"25480,00",7764,"300,00"
C001960,septiembre,rural,0,35,Contrato,"25480,00",7174,"300,00"
C001960,octubre,rural,0,,Contrato,,710,
C001960,noviembre,rural,0,50,Contrato,"25480,00",7065,"300,00"
C001960,diciembre,rural,0,40,Contrato,"25480,00",7309,"300,00"
C001961,enero,rural,0,42.5,Contrato,"22760,00",39232,"370,00"
C001961,febrero,rural,0,28,Contrato,"22760,00",40287,"370,00"
C001961,marzo,rural,0,34.285714285714285,Contrato,"22760,00",41032,"370,00"
C001961,abril,rural,0,35,Contrato,"22760,00",40640,"370,00"
C001961,mayo,rural,0,36,Contrato,"22760,00",40880,"370,00"
C001961,junio,rural,0,47.5,Contrato,"22760,00",40570,"370,00"
C001961,julio,rural,0,36.666666666666664,Contrato,"22760,00",39775,"370,00"
C001961,agosto,rural,0,40,Contrato,"22760,00",39082,"370,00"
C001961,septiembre,rural,0,30,Contrato,"22760,00",39359,"370,00"
C001961,octubre,rural,0,37.5,Contrato,"22760,00",39042,"370,00"
C001961,noviembre,rural,0,31.666666666666668,Contrato,"22760,00",39060,"370,00"
C001961,diciembre,rural,0,30,Contrato,"22760,00",39042,"370,00"
C001962,enero,suburbana,0,35,Premium,"30520,00",73704,"470,00"
C001962,febrero,suburbana,0,20,Premium,"30520,00",71479,"470,00"
C001962,marzo,suburbana,0,35,Premium,"30520,00",57527,"470,00"
C001962,abril,suburbana,0,40,Premium,"30520,00",71321,"470,00"
C001962,mayo,suburbana,0,30,Premium,"30520,00",75265,"470,00"
C001962,junio,suburbana,0,30,Premium,"30520,00",50828,"470,00"
C001962,julio,suburbana,0,,Premium,,75503,
C001962,agosto,suburbana,0,32,Premium,"30520,00",51853,"470,00"
C001962,septiembre,suburbana,0,36.666666666666664,Premium,"30520,00",76077,"470,00"
C001962,octubre,suburbana,0,40,Premium,"30520,00",74043,"470,00"
C001962,noviembre,suburbana,0,30,Premium,"30520,00",73091,"470,00"
C001962,diciembre,suburbana,0,25,Premium,"30520,00",77873,"470,00"
C001963,enero,urbana_premium,0,38.333333333333336,Contrato,"45460,00",28759,"280,00"
C001963,febrero,urbana_premium,0,36.666666666666664,Contrato,"45460,00",42723,"280,00"
C001963,marzo,urbana_premium,0,50,Contrato,"45460,00",43016,"280,00"
C001963,abril,urbana_premium,0,40,Contrato,"45460,00",43817,"280,00"
C001963,mayo,urbana_premium,0,33.333333333333336,Contrato,"45460,00",45821,"280,00"
C001963,junio,urbana_premium,0,40,Contrato,"45460,00",45838,"280,00"
C001963,julio,urbana_premium,0,20,Contrato,"45460,00",44408,"280,00"
C001963,agosto,urbana_premium,0,37.5,Contrato,"45460,00",43620,"280,00"
C001963,septiembre,urbana_premium,0,40,Contrato,"45460,00",42542,"280,00"
C001963,octubre,urbana_premium,0,45,Contrato,"45460,00",28163,"280,00"
C001963,noviembre,urbana_premium,0,30,Contrato,"45460,00",41222,"280,00"
C001963,diciembre,urbana_premium,0,40,Contrato,"45460,00",40761,"280,00"
C001964,enero,urbana_premium,0,37.5,Premium,"58050,00",68505,"380,00"
C001964,febrero,urbana_premium,0,30,Premium,"58050,00",68823,"380,00"
C001964,marzo,urbana_premium,0,20,Premium,"58050,00",48475,"380,00"
C001964,abril,urbana_premium,0,30,Premium,"58050,00",70088,"380,00"
C001964,mayo,urbana_premium,0,40,Premium,"58050,00",26284,"380,00"
C001964,junio,urbana_premium,0,25,Premium,"58050,00",49283,"380,00"
C001964,julio,urbana_premium,0,,Premium,,48981,
C001964,agosto,urbana_premium,0,33.333333333333336,Premium,"58050,00",69950,"380,00"
C001964,septiembre,urbana_premium,0,34,Premium,"58050,00",68428,"380,00"
C001964,octubre,urbana_premium,0,20,Premium,"58050,00",68043,"380,00"
C001964,noviembre,urbana_premium,0,35,Premium,"58050,00",67992,"380,00"
C001964,diciembre,urbana_premium,0,30,Premium,"58050,00",67839,"380,00"
C001965,enero,rural,0,28,Premium,"23080,00",49668,
C001965,febrero,rural,0,20,Premium,"23080,00",50600,
C001965,marzo,rural,0,35,Premium,"23080,00",51582,
C001965,abril,rural,0,33.333333333333336,Premium,"23080,00",37479,
C001965,mayo,rural,0,38,Premium,"23080,00",53566,
C001965,junio,rural,0,40,Premium,"23080,00",51942,
C001965,julio,rural,0,26.666666666666668,Premium,"23080,00",50612,
C001965,agosto,rural,0,20,Premium,"23080,00",49668,
C001965,septiembre,rural,0,36.666666666666664,Premium,"23080,00",50076,
C001965,octubre,rural,0,35,Premium,"23080,00",49668,
C001965,noviembre,rural,0,30,Premium,"23080,00",66224,
C001965,diciembre,rural,0,36,Premium,"23080,00",49905,
C001966,enero,suburbana,0,,Premium,,67375,
C001966,febrero,suburbana,0,30,Premium,"20700,00",71542,"150,00"
C001966,marzo,suburbana,0,30,Premium,"20700,00",71484,"150,00"
C001966,abril,suburbana,0,40,Premium,"20700,00",7216,"150,00"
C001966,mayo,suburbana,0,32,Premium,"20700,00",69656,"150,00"
C001966,junio,suburbana,0,32.5,Premium,"20700,00",74640,"150,00"
C001966,julio,suburbana,0,27.5,Premium,"20700,00",79549,"150,00"
C001966,agosto,suburbana,0,34,Premium,"20700,00",55418,"150,00"
C001966,septiembre,suburbana,0,,Premium,,70122,
C001966,octubre,suburbana,0,36,Premium,"20700,00",50689,"150,00"
C001966,noviembre,suburbana,0,,Premium,,71091,
C001966,diciembre,suburbana,0,30,Premium,"20700,00",69312,"150,00"
C001967,enero,rural,0,33.333333333333336,Contrato,"25890,00",11504,"520,00"
C001967,febrero,rural,0,30,Contrato,"25890,00",12716,"520,00"
C001967,marzo,rural,0,40,Contrato,"25890,00",13285,"520,00"
C001967,abril,rural,0,35,Contrato,"25890,00",13778,"520,00"
C001967,mayo,rural,0,23.333333333333332,Contrato,"25890,00",14070,"520,00"
C001967,junio,rural,0,30,Contrato,"25890,00",1322,"520,00"
C001967,julio,rural,0,20,Contrato,"25890,00",12971,"520,00"
C001967,agosto,rural,0,27.5,Contrato,"25890,00",11945,"520,00"
C001967,septiembre,rural,0,44,Contrato,"25890,00",10694,"520,00"
C001967,octubre,rural,0,38.333333333333336,Contrato,"25890,00",7678,"520,00"
C001967,noviembre,rural,0,30,Contrato,"25890,00",7459,"520,00"
C001967,diciembre,rural,0,35,Contrato,"25890,00",7568,"520,00"
C001968,enero,suburbana,0,33.333333333333336,Premium,"38260,00",36051,
C001968,febrero,suburbana,0,35,Premium,"38260,00",35818,
C001968,marzo,suburbana,0,38,Premium,"38260,00",36787,
C001968,abril,suburbana,0,36.666666666666664,Premium,"38260,00",36643,
C001968,mayo,suburbana,0,50,Premium,"38260,00",37013,
C001968,junio,suburbana,0,23.333333333333332,Premium,"38260,00",36730,
C001968,julio,suburbana,0,30,Premium,"38260,00",36342,
C001968,agosto,suburbana,1,40,Premium,"38260,00",35447,
C001968,septiembre,suburbana,0,,Premium,,17659,
C001968,octubre,suburbana,0,,Premium,,17659,
C001968,noviembre,suburbana,0,30,Premium,"38260,00",17659,
C001968,diciembre,suburbana,0,50,Premium,"38260,00",17659,
C001969,enero,urbana_premium,0,33.333333333333336,Contrato,"17390,00",34958,"760,00"
C001969,febrero,urbana_premium,0,40,Contrato,"17390,00",24776,"760,00"
C001969,marzo,urbana_premium,0,25,Contrato,"17390,00",24603,"760,00"
C001969,abril,urbana_premium,0,37.5,Contrato,"17390,00",34816,"760,00"
C001969,mayo,urbana_premium,0,30,Contrato,"17390,00",36273,"760,00"
C001969,junio,urbana_premium,0,40,Contrato,"17390,00",25310,"760,00"
C001969,julio,urbana_premium,0,35,Contrato,"17390,00",35896,"760,00"
C001969,agosto,urbana_premium,0,35,Contrato,"17390,00",34829,"760,00"
C001969,septiembre,urbana_premium,0,36.666666666666664,Contrato,"17390,00",34067,"760,00"
C001969,octubre,urbana_premium,0,27.5,Contrato,"17390,00",33425,"760,00"
C001969,noviembre,urbana_premium,0,40,Contrato,"17390,00",33502,"760,00"
C001969,diciembre,urbana_premium,0,,Contrato,,34115,
C001970,enero,urbana_premium,0,,Premium,,71296,
C001970,febrero,urbana_premium,0,16.666666666666668,Premium,,74405,"530,00"
C001970,marzo,urbana_premium,0,50,Premium,,48447,"530,00"
C001970,abril,urbana_premium,0,38.888888888888886,Premium,,67857,"530,00"
C001970,mayo,urbana_premium,0,40,Premium,,48353,"530,00"
C001970,junio,urbana_premium,0,30,Premium,,49084,"530,00"
C001970,julio,urbana_premium,0,36.666666666666664,Premium,,49377,"530,00"
C001970,agosto,urbana_premium,0,40,Premium,,69147,"530,00"
C001970,septiembre,urbana_premium,0,40,Premium,,96316,"530,00"
C001970,octubre,urbana_premium,0,40,Premium,,46705,"530,00"
C001970,noviembre,urbana_premium,0,50,Premium,,89517,"530,00"
C001970,diciembre,urbana_premium,0,,Premium,,64507,
C001971,enero,suburbana,0,37.142857142857146,Premium,"30120,00",49062,"240,00"
C001971,febrero,suburbana,0,30,Premium,"30120,00",51868,"240,00"
C001971,marzo,suburbana,0,30,Premium,"30120,00",51712,"240,00"
C001971,abril,suburbana,0,35,Premium,"30120,00",54760,"240,00"
C001971,mayo,suburbana,0,35,Premium,"30120,00",38460,"240,00"
C001971,junio,suburbana,0,37.5,Premium,"30120,00",53526,"240,00"
C001971,julio,suburbana,0,40,Premium,"30120,00",39959,"240,00"
C001971,agosto,suburbana,0,26.666666666666668,Premium,"30120,00",35035,"240,00"
C001971,septiembre,suburbana,0,33.333333333333336,Premium,"30120,00",49462,"240,00"
C001971,octubre,suburbana,0,30,Premium,"30120,00",50370,"240,00"
C001971,noviembre,suburbana,0,50,Premium,"30120,00",67939,"240,00"
C001971,diciembre,suburbana,0,40,Premium,"30120,00",48276,"240,00"
C001972,enero,urbana_premium,0,,Premium,,46727,
C001972,febrero,urbana_premium,0,40,Premium,"32350,00",70474,"630,00"
C001972,marzo,urbana_premium,0,45,Premium,"32350,00",73136,"630,00"
C001972,abril,urbana_premium,0,40,Premium,"32350,00",73783,"630,00"
C001972,mayo,urbana_premium,0,,Premium,,75096,
C001972,junio,urbana_premium,0,50,Premium,"32350,00",52857,"630,00"
C001972,julio,urbana_premium,0,30,Premium,"32350,00",74851,"630,00"
C001972,agosto,urbana_premium,0,42.5,Premium,"32350,00",73930,"630,00"
C001972,septiembre,urbana_premium,0,30,Premium,"32350,00",49475,"630,00"
C001972,octubre,urbana_premium,0,40,Premium,"32350,00",71045,"630,00"
C001972,noviembre,urbana_premium,0,30,Premium,"32350,00",27662,"630,00"
C001972,diciembre,urbana_premium,0,,Premium,,48484,
C001973,enero,rural,0,20,Premium,"24330,00",19965,"360,00"
C001973,febrero,rural,0,32,Premium,"24330,00",20133,"360,00"
C001973,marzo,rural,0,26.666666666666668,Premium,"24330,00",20985,"360,00"
C001973,abril,rural,0,26.666666666666668,Premium,"24330,00",20889,"360,00"
C001973,mayo,rural,0,45,Premium,"24330,00",22051,"360,00"
C001973,junio,rural,0,35,Premium,"24330,00",15951,"360,00"
C001973,julio,rural,0,50,Premium,"24330,00",21807,"360,00"
C001973,agosto,rural,0,40,Premium,"24330,00",20803,"360,00"
C001973,septiembre,rural,0,26.666666666666668,Premium,"24330,00",20041,"360,00"
C001973,octubre,rural,0,35,Premium,"24330,00",20028,"360,00"
C001973,noviembre,rural,0,40,Premium,"24330,00",19965,"360,00"
C001973,diciembre,rural,0,40,Premium,"24330,00",13310,"360,00"
C001974,enero,rural,0,30,Premium,"18660,00",39478,"220,00"
C001974,febrero,rural,0,43.333333333333336,Premium,"18660,00",61122,"220,00"
C001974,marzo,rural,0,40,Premium,"18660,00",61368,"220,00"
C001974,abril,rural,0,40,Premium,"18660,00",61084,"220,00"
C001974,mayo,rural,0,30,Premium,"18660,00",62280,"220,00"
C001974,junio,rural,0,30,Premium,"18660,00",61972,"220,00"
C001974,julio,rural,0,20,Premium,"18660,00",61053,"220,00"
C001974,agosto,rural,0,36.36363636363637,Premium,"18660,00",59792,"220,00"
C001974,septiembre,rural,0,33.333333333333336,Premium,"18660,00",41416,"220,00"
C001974,octubre,rural,0,36.666666666666664,Premium,"18660,00",58785,"220,00"
C001974,noviembre,rural,0,31.666666666666668,Premium,"18660,00",78060,"220,00"
C001974,diciembre,rural,0,31.25,Premium,"18660,00",58697,"220,00"
C001975,enero,urbana_premium,0,,Premium,,33189,
C001975,febrero,urbana_premium,0,,Premium,,33269,
C001975,marzo,urbana_premium,0,35,Premium,"53130,00",31694,"190,00"
C001975,abril,urbana_premium,0,40,Premium,"53130,00",49491,"190,00"
C001975,mayo,urbana_premium,0,27.5,Premium,"53130,00",49935,"190,00"
C001975,junio,urbana_premium,0,,Premium,,51204,
C001975,julio,urbana_premium,0,40,Premium,"53130,00",50535,"190,00"
